ID,Date,Total Loss
1729,7/10/2009 0:00,1500
1730,6/23/2012 0:00,9100
1731,8/12/2008 0:00,55500
1732,11/25/2007 0:00,2500
1733,11/20/2015 0:00,41950
1734,7/27/2011 0:00,20000
1735,2/17/2014 0:00,1
1736,12/17/2006 0:00,1050
1737,4/28/2013 0:00,0
1738,9/29/2008 0:00,8000
1739,1/15/2015 0:00,15000
1740,10/22/2007 0:00,1200
1741,2/28/2009 0:00,12000
1742,1/26/2010 0:00,0
1743,9/1/2016 0:00,1000
1744,4/25/2008 0:00,2110
1745,2/8/2014 0:00,52000
1746,8/3/2015 0:00,18000
1747,5/15/2010 0:00,300
1748,9/5/2014 0:00,5500
1749,8/20/2005 0:00,7600
1750,8/3/2008 0:00,50
1751,11/17/2010 0:00,13000
1752,9/24/2015 0:00,1000
1753,8/19/2012 0:00,17000
1754,5/12/2005 0:00,8250
1755,2/25/2011 0:00,12500
1756,3/8/2006 0:00,9000
1757,1/18/2013 0:00,26000
1758,6/21/2008 0:00,3000
1759,6/5/2011 0:00,3300
1760,12/27/2013 0:00,50050
1761,11/28/2005 0:00,8800
1762,9/19/2006 0:00,11500
1763,11/14/2005 0:00,50
1764,4/29/2006 0:00,15300
1765,8/6/2013 0:00,0
1766,4/24/2014 0:00,3200
1767,2/26/2005 0:00,54000
1768,2/21/2013 0:00,13000
1769,3/27/2007 0:00,64500
1770,6/24/2005 0:00,500
1771,12/7/2005 0:00,11000
1772,10/1/2012 0:00,2500
1773,1/25/2016 0:00,1500
1774,3/16/2013 0:00,700
1775,11/4/2011 0:00,62550
1776,5/11/2012 0:00,21100
1777,6/14/2011 0:00,60200
1778,1/7/2008 0:00,1000
1779,6/16/2016 0:00,0
1780,8/9/2010 0:00,3800
1781,1/30/2008 0:00,0
1782,12/10/2010 0:00,20000
1783,7/14/2013 0:00,7200
1784,12/19/2016 0:00,0
1785,5/24/2016 0:00,0
1786,5/24/2011 0:00,500
1787,2/6/2015 0:00,0
1788,3/27/2015 0:00,33500
1789,3/23/2007 0:00,3000
1790,3/30/2016 0:00,2650
1791,3/9/2007 0:00,2450
1792,2/15/2013 0:00,30000
1793,6/16/2014 0:00,2750
1794,6/11/2012 0:00,200
1795,10/6/2011 0:00,13000
1796,10/10/2013 0:00,0
1797,11/13/2007 0:00,1650
1798,12/1/2015 0:00,0
1799,12/26/2010 0:00,55000
1800,9/20/2005 0:00,77000
1801,11/28/2013 0:00,7000
1802,5/27/2006 0:00,3100
1803,5/1/2009 0:00,0
1804,12/28/2012 0:00,1700
1805,8/25/2008 0:00,151000
1806,9/3/2013 0:00,1000
1807,11/10/2005 0:00,2000
1808,3/11/2009 0:00,14000
1809,8/2/2005 0:00,0
1810,6/19/2009 0:00,4000
1811,8/1/2012 0:00,0
1812,4/26/2014 0:00,29000
1813,9/27/2009 0:00,2500
1814,9/25/2007 0:00,18100
1815,1/1/2008 0:00,500
1816,1/5/2010 0:00,0
1817,8/4/2014 0:00,5200
1818,4/23/2012 0:00,2000
1819,6/17/2007 0:00,22000
1820,11/12/2014 0:00,0
1821,8/5/2007 0:00,0
1822,1/14/2012 0:00,0
1823,6/18/2007 0:00,1200
1824,5/15/2008 0:00,15500
1825,9/25/2014 0:00,8000
1826,8/23/2015 0:00,12750
1827,7/31/2005 0:00,1000
1828,11/25/2005 0:00,117000
1829,11/7/2012 0:00,93000
1830,6/2/2016 0:00,35000
1831,12/11/2011 0:00,0
1832,10/13/2007 0:00,213500
1833,5/31/2014 0:00,8500
1834,1/23/2010 0:00,0
1835,2/25/2009 0:00,1400
1836,4/28/2015 0:00,45420
1837,9/9/2008 0:00,2500
1838,2/12/2005 0:00,4000
1839,6/25/2011 0:00,14500
1840,5/13/2006 0:00,8000
1841,4/10/2007 0:00,50020
1842,7/28/2010 0:00,3500
1843,10/31/2008 0:00,0
1844,5/23/2005 0:00,68825
1845,5/12/2013 0:00,10650
1846,4/4/2012 0:00,4000
1847,2/8/2016 0:00,5000
1848,10/15/2009 0:00,0
1849,7/13/2012 0:00,87650
1850,10/31/2015 0:00,200
1851,12/13/2013 0:00,30000
1852,9/2/2011 0:00,29300
1853,3/20/2006 0:00,1530
1854,7/11/2010 0:00,14350
1855,12/14/2006 0:00,5750
1856,5/15/2015 0:00,5250
1857,3/23/2014 0:00,2101
1858,2/5/2008 0:00,0
1859,4/2/2010 0:00,6300
1860,7/26/2016 0:00,0
1861,11/20/2010 0:00,8000
1862,12/23/2009 0:00,0
1863,3/16/2010 0:00,1000
1864,8/17/2005 0:00,0
1865,6/1/2007 0:00,119400
1866,8/6/2015 0:00,0
1867,4/28/2008 0:00,0
1868,9/8/2014 0:00,11500
1869,10/7/2012 0:00,87000
1870,9/10/2016 0:00,20000
1871,12/5/2016 0:00,0
1872,2/20/2014 0:00,0
1873,6/5/2009 0:00,42700
1874,1/18/2015 0:00,50
1875,4/26/2006 0:00,5050
1876,12/31/2006 0:00,22000
1877,8/9/2008 0:00,650
1878,7/30/2011 0:00,107250
1879,8/3/2013 0:00,2000
1880,4/9/2014 0:00,1150
1881,11/17/2015 0:00,88000
1882,9/22/2006 0:00,3450500
1883,11/17/2008 0:00,3200
1884,12/30/2013 0:00,100
1885,9/16/2011 0:00,3000
1886,2/25/2016 0:00,0
1887,1/15/2013 0:00,0
1888,6/8/2011 0:00,11205
1889,1/16/2006 0:00,30
1890,2/28/2011 0:00,2500
1891,4/25/2013 0:00,2000
1892,6/1/2015 0:00,0
1893,2/22/2008 0:00,87500
1894,12/22/2016 0:00,5100
1895,11/3/2016 0:00,3000
1896,7/9/2016 0:00,2000
1897,6/24/2010 0:00,500
1898,12/7/2010 0:00,6000
1899,12/4/2008 0:00,82200
1900,1/4/2008 0:00,0
1901,4/8/2013 0:00,8500
1902,3/21/2005 0:00,5000
1903,8/16/2012 0:00,11700
1904,3/11/2016 0:00,3000
1905,9/19/2011 0:00,0
1906,1/22/2016 0:00,108100
1907,5/9/2005 0:00,1000
1908,11/7/2011 0:00,10700
1909,10/4/2012 0:00,0
1910,6/26/2012 0:00,15600
1911,9/6/2007 0:00,1700
1912,2/18/2013 0:00,5000
1913,3/24/2007 0:00,500
1914,7/1/2014 0:00,350
1915,4/9/2006 0:00,12850
1916,12/15/2007 0:00,0
1917,8/20/2007 0:00,20000
1918,10/19/2010 0:00,12
1919,7/2/2007 0:00,24680
1920,7/17/2013 0:00,3000
1921,2/7/2015 0:00,10000
1922,7/14/2005 0:00,1000
1923,2/3/2007 0:00,2000
1924,5/12/2007 0:00,50
1925,5/16/2009 0:00,0
1926,3/31/2016 0:00,6100
1927,10/21/2012 0:00,500
1928,9/3/2005 0:00,4600
1929,1/29/2013 0:00,36270
1930,10/22/2005 0:00,500
1931,5/25/2011 0:00,0
1932,1/30/2006 0:00,6500
1933,8/29/2010 0:00,10000
1934,5/5/2011 0:00,6500
1935,9/26/2007 0:00,18800
1936,2/5/2009 0:00,1500
1937,3/14/2009 0:00,20500
1938,11/14/2007 0:00,300
1939,2/21/2015 0:00,500
1940,9/4/2013 0:00,1700
1941,6/19/2016 0:00,0
1942,10/14/2015 0:00,44500
1943,3/17/2011 0:00,2000
1944,11/10/2012 0:00,55000
1945,6/1/2008 0:00,7800
1946,7/20/2008 0:00,116700
1947,12/29/2012 0:00,900
1948,12/4/2015 0:00,10500
1949,1/22/2009 0:00,0
1950,9/28/2009 0:00,5000
1951,3/1/2005 0:00,1000
1952,5/1/2016 0:00,550
1953,11/29/2013 0:00,600
1954,4/11/2015 0:00,25500
1955,8/9/2016 0:00,11500
1956,6/20/2009 0:00,0
1957,5/2/2009 0:00,17000
1958,9/27/2016 0:00,8500
1959,11/13/2014 0:00,2500
1960,4/16/2010 0:00,9000
1961,8/10/2009 0:00,2000
1962,3/9/2014 0:00,0
1963,6/17/2014 0:00,16000
1964,8/5/2014 0:00,10100
1965,1/6/2010 0:00,0
1966,10/28/2008 0:00,0
1967,12/1/2007 0:00,70000
1968,3/10/2015 0:00,0
1969,4/12/2014 0:00,0
1970,1/13/2006 0:00,9500
1971,5/25/2012 0:00,30000
1972,2/15/2005 0:00,10835
1973,5/10/2006 0:00,1500
1974,6/12/2005 0:00,26000
1975,6/30/2013 0:00,40200
1976,8/2/2012 0:00,35000
1977,2/18/2007 0:00,4500
1978,9/15/2010 0:00,0
1979,8/13/2011 0:00,212330
1980,8/26/2015 0:00,7500
1981,10/25/2013 0:00,5906
1982,7/18/2006 0:00,47025
1983,3/13/2010 0:00,0
1984,10/21/2011 0:00,91000
1985,1/29/2012 0:00,1600
1986,12/3/2009 0:00,145500
1987,3/30/2010 0:00,8525
1988,9/12/2015 0:00,0
1989,5/18/2015 0:00,0
1990,3/28/2016 0:00,0
1991,3/27/2008 0:00,0
1992,7/8/2010 0:00,38000
1993,12/16/2013 0:00,31200
1994,10/26/2006 0:00,25450
1995,7/16/2012 0:00,24500
1996,9/7/2013 0:00,0
1997,12/8/2011 0:00,1430
1998,4/23/2006 0:00,1000
1999,10/17/2016 0:00,4000
2000,5/26/2005 0:00,1000
2001,3/10/2008 0:00,9000
2002,3/26/2014 0:00,5200
2003,10/5/2005 0:00,810
2004,9/13/2016 0:00,1000
2005,5/8/2012 0:00,90000
2006,1/29/2005 0:00,56030
2007,6/11/2011 0:00,10000
2008,11/12/2006 0:00,16160
2009,2/15/2012 0:00,1000
2010,1/12/2013 0:00,1000
2011,5/29/2007 0:00,230000
2012,1/2/2014 0:00,3100
2013,11/30/2014 0:00,0
2014,7/24/2009 0:00,2250
2015,8/23/2007 0:00,0
2016,4/15/2009 0:00,1200
2017,7/23/2016 0:00,4500
2018,11/27/2012 0:00,0
2019,8/4/2006 0:00,252500
2020,5/6/2010 0:00,0
2021,4/14/2016 0:00,33000
2022,2/22/2009 0:00,38300
2023,9/21/2013 0:00,0
2024,6/18/2008 0:00,116000
2025,1/5/2016 0:00,0
2026,10/2/2010 0:00,42000
2027,5/1/2015 0:00,50000
2028,8/9/2015 0:00,450
2029,1/10/2011 0:00,31100
2030,11/14/2008 0:00,0
2031,8/1/2006 0:00,2300
2032,6/13/2013 0:00,6200
2033,1/19/2009 0:00,0
2034,7/4/2014 0:00,22770
2035,12/17/2014 0:00,23500
2036,9/9/2007 0:00,1500
2037,8/6/2008 0:00,600
2038,1/9/2010 0:00,2000
2039,5/22/2011 0:00,8500
2040,12/1/2008 0:00,9000
2041,1/17/2008 0:00,3000
2042,12/14/2008 0:00,6000
2043,12/9/2016 0:00,0
2044,9/1/2009 0:00,2002700
2045,7/30/2010 0:00,0
2046,3/14/2007 0:00,0
2047,7/7/2010 0:00,10000
2048,6/4/2011 0:00,3300
2049,6/21/2014 0:00,17800
2050,2/9/2008 0:00,101700
2051,2/27/2016 0:00,0
2052,4/1/2015 0:00,4300
2053,11/21/2008 0:00,13700
2054,10/19/2009 0:00,2000
2055,2/4/2016 0:00,0
2056,12/7/2011 0:00,0
2057,9/9/2006 0:00,20500
2058,12/17/2013 0:00,57000
2059,8/2/2015 0:00,4000
2060,2/16/2005 0:00,25500
2061,12/30/2011 0:00,250
2062,8/17/2006 0:00,200
2063,4/8/2012 0:00,4000
2064,8/16/2013 0:00,0
2065,9/8/2013 0:00,2560
2066,6/1/2006 0:00,0
2067,3/16/2012 0:00,0
2068,3/18/2006 0:00,2000
2069,9/12/2011 0:00,0
2070,10/15/2010 0:00,22500
2071,2/13/2007 0:00,66000
2072,10/9/2007 0:00,3000
2073,12/10/2009 0:00,27000
2074,1/16/2015 0:00,55000
2075,5/13/2005 0:00,9000
2076,2/7/2014 0:00,200000
2077,7/11/2009 0:00,1500
2078,11/18/2010 0:00,1700
2079,8/13/2008 0:00,6000
2080,2/24/2011 0:00,4500
2081,4/26/2008 0:00,6000
2082,6/6/2016 0:00,0
2083,12/13/2014 0:00,30000
2084,11/10/2015 0:00,3000
2085,8/31/2016 0:00,0
2086,5/16/2010 0:00,16140
2087,10/23/2007 0:00,2500
2088,10/12/2005 0:00,0
2089,1/19/2013 0:00,10000
2090,9/4/2014 0:00,36200
2091,2/5/2010 0:00,10000
2092,1/20/2006 0:00,200
2093,9/25/2015 0:00,10
2094,7/15/2007 0:00,12000
2095,8/13/2015 0:00,4361
2096,3/20/2010 0:00,0
2097,7/14/2014 0:00,11200
2098,8/21/2005 0:00,800
2099,4/6/2007 0:00,120
2100,7/3/2012 0:00,4200
2101,12/27/2006 0:00,11500
2102,4/5/2014 0:00,4000
2103,10/11/2012 0:00,5500
2104,6/20/2008 0:00,45000
2105,12/21/2011 0:00,700
2106,5/12/2012 0:00,61550
2107,6/15/2011 0:00,23800
2108,2/2/2005 0:00,4100
2109,7/18/2005 0:00,800
2110,7/13/2013 0:00,34500
2111,6/25/2005 0:00,147800
2112,12/8/2005 0:00,4500
2113,11/5/2006 0:00,0
2114,8/5/2013 0:00,10000
2115,2/20/2013 0:00,1400
2116,4/30/2006 0:00,100
2117,3/28/2007 0:00,240000
2118,9/2/2010 0:00,40390
2119,9/30/2007 0:00,2750
2120,8/10/2010 0:00,1500
2121,1/6/2008 0:00,15900
2122,2/25/2005 0:00,38000
2123,5/10/2007 0:00,12500
2124,3/10/2009 0:00,61700
2125,6/2/2007 0:00,6000
2126,8/29/2011 0:00,4000
2127,12/18/2006 0:00,500
2128,3/9/2016 0:00,0
2129,1/8/2013 0:00,2000
2130,3/17/2005 0:00,33000
2131,11/5/2016 0:00,7300
2132,6/24/2012 0:00,99300
2133,7/30/2016 0:00,19000
2134,5/31/2013 0:00,115000
2135,9/10/2007 0:00,32000
2136,5/3/2011 0:00,31920
2137,7/17/2012 0:00,6100
2138,1/23/2011 0:00,0
2139,4/9/2005 0:00,4525
2140,10/13/2016 0:00,0
2141,11/24/2007 0:00,0
2142,3/13/2014 0:00,0
2143,4/15/2008 0:00,0
2144,9/23/2016 0:00,3000
2145,10/26/2005 0:00,0
2146,4/4/2013 0:00,2000
2147,8/3/2014 0:00,7550
2148,9/5/2008 0:00,500
2149,5/25/2010 0:00,0
2150,12/14/2015 0:00,108650
2151,1/2/2010 0:00,3000
2152,1/5/2015 0:00,7000
2153,6/22/2007 0:00,127450
2154,6/5/2005 0:00,118500
2155,7/14/2006 0:00,5000
2156,7/10/2015 0:00,32050
2157,3/24/2009 0:00,500
2158,6/18/2009 0:00,0
2159,12/11/2010 0:00,0
2160,10/21/2013 0:00,3900
2161,7/21/2010 0:00,62000
2162,7/10/2008 0:00,46000
2163,11/20/2009 0:00,0
2164,2/17/2015 0:00,19936
2165,10/18/2015 0:00,6500
2166,9/13/2005 0:00,2750
2167,9/27/2014 0:00,500
2168,1/26/2016 0:00,100
2169,10/18/2008 0:00,9075
2170,4/12/2010 0:00,15000
2171,8/25/2013 0:00,8500
2172,1/26/2009 0:00,11500
2173,5/28/2008 0:00,55500
2174,9/5/2015 0:00,6000
2175,12/3/2013 0:00,6500
2176,5/28/2015 0:00,0
2177,10/29/2010 0:00,0
2178,5/6/2009 0:00,0
2179,1/12/2011 0:00,100
2180,5/29/2009 0:00,0
2181,7/1/2008 0:00,500
2182,2/14/2010 0:00,0
2183,6/26/2016 0:00,0
2184,11/17/2011 0:00,22000
2185,12/20/2010 0:00,220550
2186,1/6/2014 0:00,51300
2187,8/27/2007 0:00,26000
2188,7/24/2008 0:00,1350
2189,10/22/2006 0:00,22550
2190,9/19/2007 0:00,20000
2191,1/29/2014 0:00,0
2192,3/8/2005 0:00,3000800
2193,6/14/2005 0:00,2000
2194,10/25/2011 0:00,400
2195,3/3/2013 0:00,41760
2196,4/19/2006 0:00,166700
2197,12/17/2005 0:00,5950
2198,11/14/2006 0:00,6500
2199,3/26/2013 0:00,105700
2200,5/22/2005 0:00,700
2201,10/2/2011 0:00,5000
2202,8/29/2012 0:00,26500
2203,8/6/2012 0:00,1000
2204,2/22/2007 0:00,1800
2205,3/22/2014 0:00,23150
2206,1/30/2007 0:00,52000
2207,7/17/2011 0:00,1500
2208,8/9/2011 0:00,0
2209,11/1/2008 0:00,0
2210,6/17/2010 0:00,0
2211,12/24/2009 0:00,25
2212,9/14/2015 0:00,17600
2213,11/30/2015 0:00,65005
2214,10/9/2008 0:00,10600
2215,12/1/2009 0:00,2500
2216,8/22/2015 0:00,0
2217,12/23/2015 0:00,7000
2218,4/3/2010 0:00,15000
2219,10/3/2005 0:00,2202
2220,5/14/2015 0:00,0
2221,5/19/2007 0:00,150
2222,9/28/2013 0:00,1000
2223,8/26/2014 0:00,34250
2224,4/10/2016 0:00,30600
2225,9/17/2013 0:00,2700
2226,7/1/2015 0:00,0
2227,3/23/2008 0:00,0
2228,2/18/2009 0:00,0
2229,8/30/2005 0:00,1500
2230,12/7/2012 0:00,0
2231,11/13/2013 0:00,75
2232,7/28/2006 0:00,2900
2233,2/2/2012 0:00,7000
2234,3/7/2011 0:00,121500
2235,5/5/2015 0:00,1000
2236,5/21/2012 0:00,0
2237,6/11/2013 0:00,0
2238,10/28/2009 0:00,5000
2239,3/31/2005 0:00,35200
2240,2/11/2012 0:00,0
2241,12/5/2007 0:00,105250
2242,10/17/2014 0:00,1400
2243,10/27/2016 0:00,0
2244,7/20/2009 0:00,0
2245,1/25/2015 0:00,5000
2246,7/19/2016 0:00,0
2247,6/28/2010 0:00,49000
2248,12/26/2013 0:00,0
2249,12/31/2005 0:00,37350
2250,1/28/2013 0:00,3000
2251,6/10/2014 0:00,2100
2252,11/28/2011 0:00,2500
2253,3/25/2012 0:00,1000
2254,5/23/2006 0:00,20000
2255,9/7/2012 0:00,65250
2256,12/14/2007 0:00,14100
2257,10/5/2009 0:00,5510
2258,11/10/2008 0:00,10200
2259,3/23/2015 0:00,44100
2260,7/8/2011 0:00,500
2261,5/18/2014 0:00,3000
2262,12/23/2008 0:00,6500
2263,8/23/2009 0:00,21200
2264,6/7/2009 0:00,29000
2265,11/25/2006 0:00,500
2266,4/1/2016 0:00,400
2267,2/28/2015 0:00,400
2268,8/22/2016 0:00,100
2269,4/2/2009 0:00,0
2270,9/15/2009 0:00,2
2271,7/10/2016 0:00,11050
2272,5/15/2009 0:00,0
2273,10/8/2014 0:00,21100
2274,2/15/2011 0:00,4150
2275,7/23/2014 0:00,18000
2276,1/15/2009 0:00,25800
2277,10/31/2014 0:00,0
2278,7/24/2007 0:00,1000
2279,6/30/2014 0:00,352000
2280,5/26/2011 0:00,0
2281,5/8/2013 0:00,30000
2282,2/8/2015 0:00,0
2283,3/30/2011 0:00,11650
2284,8/31/2006 0:00,0
2285,11/1/2007 0:00,0
2286,10/27/2015 0:00,10000
2287,4/10/2006 0:00,41500
2288,11/7/2010 0:00,88000
2289,10/4/2016 0:00,700
2290,3/2/2014 0:00,66000
2291,2/4/2009 0:00,0
2292,1/10/2012 0:00,0
2293,5/14/2016 0:00,18500
2294,5/19/2008 0:00,24100
2295,12/16/2012 0:00,0
2296,6/11/2007 0:00,3500
2297,1/13/2010 0:00,7500
2298,9/22/2005 0:00,5500
2299,4/6/2008 0:00,59000
2300,3/27/2006 0:00,700
2301,11/3/2012 0:00,0
2302,7/4/2013 0:00,5000
2303,12/28/2007 0:00,15000
2304,6/13/2012 0:00,56700
2305,7/26/2012 0:00,0
2306,2/1/2011 0:00,200
2307,7/5/2006 0:00,0
2308,2/12/2006 0:00,0
2309,10/13/2006 0:00,10200
2310,5/22/2013 0:00,7400
2311,5/12/2011 0:00,6000
2312,3/18/2016 0:00,25500
2313,8/20/2011 0:00,0
2314,11/4/2005 0:00,57000
2315,2/11/2013 0:00,21000
2316,3/14/2012 0:00,4950
2317,4/17/2011 0:00,7000
2318,1/22/2005 0:00,127500
2319,6/12/2010 0:00,6300
2320,5/10/2011 0:00,10000
2321,11/14/2016 0:00,1000
2322,12/23/2007 0:00,31000
2323,11/19/2008 0:00,45100
2324,7/8/2015 0:00,500
2325,7/5/2010 0:00,26400
2326,8/10/2014 0:00,0
2327,10/27/2008 0:00,26650
2328,9/24/2009 0:00,10100
2329,5/12/2016 0:00,11000
2330,1/10/2016 0:00,200000
2331,12/7/2016 0:00,50000
2332,6/15/2015 0:00,500
2333,4/24/2008 0:00,0
2334,1/10/2009 0:00,5000
2335,6/24/2006 0:00,6100
2336,7/22/2013 0:00,1000
2337,4/19/2016 0:00,5000
2338,3/7/2015 0:00,1000
2339,1/15/2008 0:00,2300
2340,7/23/2006 0:00,9075
2341,4/24/2015 0:00,89500
2342,10/30/2013 0:00,3000
2343,10/13/2010 0:00,14500
2344,9/20/2010 0:00,54240
2345,11/12/2011 0:00,1000
2346,8/15/2006 0:00,23000
2347,11/22/2013 0:00,4000
2348,3/15/2005 0:00,50000
2349,5/7/2006 0:00,1000
2350,6/22/2012 0:00,14100
2351,2/20/2012 0:00,36000
2352,8/14/2013 0:00,0
2353,1/18/2006 0:00,1000
2354,12/11/2014 0:00,0
2355,4/27/2013 0:00,650
2356,2/5/2014 0:00,2600
2357,8/11/2008 0:00,45100
2358,11/19/2015 0:00,4000
2359,1/7/2011 0:00,1025
2360,10/31/2006 0:00,5000
2361,9/23/2015 0:00,48200
2362,8/29/2016 0:00,18500
2363,6/15/2008 0:00,11700
2364,3/29/2010 0:00,60900
2365,2/27/2009 0:00,4600
2366,8/2/2008 0:00,31400
2367,9/5/2007 0:00,70500
2368,5/24/2009 0:00,10500
2369,5/28/2007 0:00,80000
2370,12/8/2009 0:00,4700
2371,5/11/2005 0:00,86200
2372,5/27/2014 0:00,25000
2373,3/18/2010 0:00,0
2374,7/1/2012 0:00,60010
2375,2/17/2007 0:00,0
2376,8/19/2005 0:00,3000
2377,2/16/2014 0:00,0
2378,11/3/2011 0:00,5000
2379,10/9/2012 0:00,35100
2380,10/10/2005 0:00,450
2381,1/17/2013 0:00,10000
2382,7/26/2011 0:00,0
2383,8/16/2007 0:00,4000
2384,9/13/2014 0:00,16300
2385,4/5/2006 0:00,21000
2386,10/16/2008 0:00,1000
2387,11/13/2005 0:00,7500
2388,4/28/2006 0:00,2000
2389,2/3/2015 0:00,0
2390,6/15/2016 0:00,0
2391,3/8/2009 0:00,4500
2392,9/23/2008 0:00,75000
2393,1/1/2016 0:00,0
2394,12/6/2005 0:00,106500
2395,2/13/2009 0:00,1000
2396,5/23/2016 0:00,20200
2397,5/21/2011 0:00,14500
2398,4/23/2014 0:00,91200
2399,6/13/2011 0:00,17500
2400,1/31/2005 0:00,23200
2401,11/16/2010 0:00,50000
2402,12/19/2009 0:00,46000
2403,1/21/2011 0:00,150000
2404,8/8/2010 0:00,60100
2405,9/21/2011 0:00,12100
2406,7/5/2016 0:00,43200
2407,4/8/2011 0:00,0
2408,3/16/2006 0:00,1200
2409,4/20/2009 0:00,0
2410,7/28/2016 0:00,0
2411,2/13/2016 0:00,2000
2412,10/1/2005 0:00,8100
2413,6/23/2005 0:00,3500
2414,9/30/2012 0:00,0
2415,7/29/2009 0:00,0
2416,11/28/2008 0:00,0
2417,2/21/2006 0:00,1515
2418,3/7/2016 0:00,7000
2419,6/5/2014 0:00,0
2420,12/29/2010 0:00,85700
2421,5/1/2011 0:00,100
2422,11/12/2012 0:00,0
2423,8/5/2005 0:00,18700
2424,6/16/2009 0:00,8500
2425,1/13/2014 0:00,0
2426,12/26/2005 0:00,2000
2427,12/22/2014 0:00,41200
2428,12/5/2011 0:00,1500
2429,1/24/2009 0:00,57500
2430,5/8/2007 0:00,30000
2431,9/28/2007 0:00,2500
2432,4/26/2012 0:00,600
2433,4/24/2007 0:00,22200
2434,8/1/2014 0:00,3200
2435,10/20/2006 0:00,75500
2436,4/1/2008 0:00,1200
2437,2/10/2011 0:00,21850
2438,10/16/2015 0:00,7000
2439,3/12/2007 0:00,1200
2440,6/19/2014 0:00,100
2441,6/8/2012 0:00,52000
2442,11/10/2007 0:00,0
2443,2/6/2013 0:00,6300
2444,10/19/2013 0:00,11300
2445,11/9/2014 0:00,27750
2446,6/20/2007 0:00,600
2447,8/2/2007 0:00,25100
2448,1/17/2012 0:00,0
2449,7/11/2013 0:00,0
2450,5/17/2013 0:00,0
2451,12/1/2013 0:00,0
2452,5/4/2009 0:00,193000
2453,12/25/2012 0:00,500
2454,3/11/2014 0:00,900
2455,8/12/2009 0:00,27600
2456,12/2/2006 0:00,600
2457,5/26/2008 0:00,50
2458,2/18/2008 0:00,34550
2459,9/16/2012 0:00,3400
2460,9/30/2011 0:00,10000
2461,11/25/2010 0:00,1450
2462,10/23/2011 0:00,12000
2463,3/2/2006 0:00,13500
2464,1/28/2007 0:00,87900
2465,6/9/2013 0:00,4000
2466,7/12/2012 0:00,45000
2467,8/4/2012 0:00,5500
2468,3/25/2006 0:00,3000
2469,4/27/2005 0:00,125
2470,1/9/2006 0:00,33800
2471,9/27/2006 0:00,2800
2472,1/4/2014 0:00,107000
2473,10/7/2008 0:00,0
2474,11/5/2015 0:00,41100
2475,8/20/2015 0:00,24500
2476,5/23/2010 0:00,1820
2477,1/5/2007 0:00,0
2478,12/12/2013 0:00,5900
2479,4/30/2010 0:00,12200
2480,6/29/2008 0:00,18000
2481,4/14/2014 0:00,5000
2482,2/25/2014 0:00,1500
2483,6/6/2008 0:00,76000
2484,7/28/2015 0:00,4000
2485,9/14/2008 0:00,359500
2486,11/6/2009 0:00,0
2487,11/28/2015 0:00,3500
2488,3/9/2010 0:00,20500
2489,12/16/2011 0:00,5100
2490,1/1/2009 0:00,25000
2491,7/31/2013 0:00,0
2492,5/19/2012 0:00,26000
2493,6/10/2006 0:00,100
2494,7/9/2014 0:00,9100
2495,10/20/2012 0:00,900
2496,3/21/2008 0:00,0
2497,3/5/2011 0:00,100
2498,8/6/2006 0:00,1000
2499,8/28/2005 0:00,0
2500,11/22/2005 0:00,100
2501,5/17/2007 0:00,30000
2502,9/26/2013 0:00,0
2503,3/1/2013 0:00,29875
2504,2/11/2005 0:00,0
2505,8/25/2007 0:00,1040
2506,12/18/2016 0:00,58230
2507,12/3/2007 0:00,0
2508,9/9/2016 0:00,2000
2509,10/26/2009 0:00,24525
2510,1/23/2015 0:00,200
2511,6/26/2010 0:00,40000
2512,6/1/2016 0:00,25500
2513,3/12/2008 0:00,5500
2514,5/3/2015 0:00,2300
2515,11/8/2013 0:00,0
2516,4/11/2009 0:00,110900
2517,2/22/2016 0:00,111630
2518,10/4/2010 0:00,9000
2519,5/3/2008 0:00,21745
2520,2/26/2015 0:00,3000
2521,3/3/2007 0:00,47100
2522,9/18/2006 0:00,4200
2523,11/19/2007 0:00,15450
2524,8/11/2015 0:00,16600
2525,10/11/2006 0:00,0
2526,8/21/2009 0:00,0
2527,5/31/2005 0:00,8700
2528,7/19/2015 0:00,15000
2529,1/11/2010 0:00,65050
2530,6/18/2013 0:00,2000
2531,5/16/2014 0:00,300
2532,1/8/2005 0:00,5000
2533,4/17/2012 0:00,0
2534,2/8/2007 0:00,1000
2535,3/21/2015 0:00,103300
2536,7/16/2010 0:00,49610
2537,11/21/2012 0:00,700
2538,5/6/2013 0:00,101000
2539,8/13/2012 0:00,25300
2540,1/26/2013 0:00,11000
2541,8/4/2011 0:00,77750
2542,12/14/2012 0:00,1000
2543,10/7/2007 0:00,92200
2544,4/15/2007 0:00,10700
2545,1/14/2015 0:00,30560
2546,1/3/2013 0:00,70
2547,9/18/2016 0:00,8000
2548,10/6/2014 0:00,22000
2549,4/13/2013 0:00,300
2550,10/30/2007 0:00,7500
2551,11/1/2009 0:00,300
2552,3/6/2014 0:00,0
2553,8/22/2014 0:00,30000
2554,2/16/2006 0:00,3850
2555,9/11/2009 0:00,61000
2556,4/6/2006 0:00,5000
2557,7/7/2009 0:00,2100
2558,10/14/2016 0:00,2500
2559,12/20/2009 0:00,395050
2560,6/4/2015 0:00,25000
2561,3/18/2005 0:00,0
2562,4/3/2011 0:00,1000
2563,2/1/2013 0:00,10300
2564,5/14/2014 0:00,66250
2565,10/27/2014 0:00,25000
